"","V1","V2"
"prc",0.149125589711281,62
"prc",0.103484946654324,61
"prc",0.0611235479066404,39
"prc",0.165813389592256,53
"prc",0.136925271327023,30
"prc",0.307990480849026,95
"prc",0.35154245483826,91
"prc",0.165972227955274,31
"prc",0.43223096037594,91
"prc",0.194832715236344,69
"prc",0.247720089658876,36
"prc",0.263923054409633,55
"prc",0.328671362563767,36
"prc",0.269515174506141,72
"prc",0.187716151092147,28
"prc",0.073466683591296,30
"prc",0.42459087941686,48
"prc",0.136763594602874,27
"prc",0.192751640742188,46
"prc",0.412155584529334,62
"prc",0.219228413922018,58
"prc",0.141532412258926,34
"prc",0.150455609898119,26
"prc",0.223755122245034,33
"prc",0.370376907300259,39
"prc",0.100322851137824,53
"prc",0.203743232634905,45
"prc",0.181995294053272,44
"prc",0.0564431732598071,53
"prc",0.139840272433745,37
"prc",0.240319963269502,38
"prc",0.29332562347244,73
"prc",0.245746331195091,40
"prc",0.227652277736194,63
"prc",0.470454096006522,62
"prc",0.0626722442339558,39
"prc",0.251831001501311,44
"prc",0.163810814798937,40
"prc",-0.0987545788791213,42
"prc",0.166709613974444,79
"prc",0.262860892268318,70
"prc",0.222400327015613,29
"prc",0.351783679293688,38
"prc",0.0798751832597761,52
"prc",0.22268530793415,82
"prc",0.326423218076519,55
"prc",0.271933877953949,55
"prc",0.200646348528509,57
"prc",0.0765695051804148,43
"prc",0.211681120608038,65
"prc",0.290458217639312,69
"prc",0.400715751452645,43
"prc",0.243986019398287,68
"prc",0.235308552174646,47
"prc",0.327118856153433,35
"prc",0.370659426344358,42
"prc",0.425537442276437,34
"prc",0.248862419702003,59
"prc",0.153534641924186,54
"prc",0.200814290354667,22
"prc",0.202087229294337,34
"prc",0.455315701255812,58
"prc",-0.00284200475560319,46
"prc",0.223613997718374,57
"prc",0.314484448728572,57
"prc",0.224250472079707,39
"prc",0.164904829269713,52
"prc",0.174821801821464,49
"prc",0.276475931353429,68
"prc",0.0726149136545684,81
"prc",0.236797191532256,71
"prc",0.199360967428405,29
"prc",0.347474112937446,62
"prc",0.30905029902956,124
"prc",0.283770616870264,42
"prc",0.255527303535765,34
"prc",0.328504662589152,77
"prc",0.256300416392566,52
"prc",0.250730671123054,76
"prc",0.276754412818426,74
"prc",0.0797600770305258,27
"prc",0.139402466133584,72
"prc",0.0913616996945119,35
"prc",0.186571776930645,46
"prc",0.322807349875916,83
"prc",0.510467806413368,54
"prc",0.150087214992838,30
"prc",0.19394690962417,42
"prc",0.142106537134478,39
"prc",0.243988504729088,35
"prc",0.171523907456145,41
"prc",0.270806927757484,46
"prc",0.313064568513164,43
"prc",0.245375646380068,72
"prc",0.303405566431637,49
"prc",0.210163829328182,39
"prc",0.32662035625008,49
"prc",0.277655422319475,39
"prc",0.319792653748163,36
"prc",0.199685293331961,39
"prc",0.229103638805522,52
"prc",0.190664462219449,29
"prc",-0.0207154182592115,26
"prc",0.261304295840399,67
"prc",0.208516901964596,65
"prc",0.135135310175829,38
"prc",0.330666333451118,69
"prc",0.198933725705662,34
"prc",-0.00105875758189416,45
"prc",0.222007141920975,51
"prc",0.0963812204273235,33
"prc",0.229937870159161,58
"prc",0.248981877856194,27
"prc",0.0590362605632411,33
"prc",0.271739319600621,76
"prc",0.241498700079106,34
"prc",0.137452071827435,29
"prc",0.36394524958569,56
"prc",0.336613717906761,47
"prc",0.380524400455475,29
"prc",0.226049381528488,48
"prc",0.224013105878406,48
"prc",0.393392839814244,39
"prc",0.203832689571359,29
"prc",0.319724596800264,64
"prc",0.229265117325327,44
"prc",0.388527100495629,64
"prc",0.312358055898883,58
"prc",0.124330780741156,46
"prc",0.0331236481250209,31
"prc",0.0821560899784569,25
"prc",0.213201540647549,51
"prc",0.310473370266914,50
"prc",0.261978998205022,22
"prc",0.359424324059293,39
"prc",-0.0951695506016304,32
"prc",0.415939737792382,51
"prc",0.0609173038425654,38
"prc",0.359307701042305,96
"prc",0.291017081056192,54
"prc",0.186254394999066,26
"prc",0.355433824227885,69
"prc",0.403106452165007,54
"prc",0.235101033325179,88
"prc",0.180297973801601,86
"prc",0.0593633412273929,31
"prc",0.266589422628521,38
"prc",0.1894294505192,41
"prc",0.205219946421738,39
"prc",0.19073031632741,49
"prc",0.194388063522877,63
"prc",0.053707007525087,26
"prc",0.25341234095769,40
"prc",0.0829963573138686,34
"prc",0.287553883733904,47
"prc",0.252816307949012,27
"prc",0.106087415056376,82
"prc",0.174482976866375,34
"prc",0.305700413677933,132
"prc",0.159260741345694,41
"prc",0.201281540703448,33
"prc",0.12768798966746,51
"prc",0.36046049750547,94
"prc",0.129947567959955,39
"prc",0.15110189858614,47
"prc",0.217541256382258,42
"prc",0.410447394471323,92
"prc",0.321335196166811,26
"prc",0.160883888857183,71
"prc",0.25846905539908,50
"prc",0.204734814219432,69
"prc",0.226089273073948,60
"prc",0.127132227873777,28
"prc",0.27162373341693,39
"prc",0.149692157739956,27
"prc",0.240798116030226,101
"prc",0.0892556863374022,44
"prc",0.205248392771601,48
"prc",0.23210822184214,53
"prc",0.132572933043372,47
"prc",0.196605149030174,56
"prc",0.233189128417814,45
"prc",0.235511800382268,89
"prc",0.360584459364889,67
"prc",0.189161314901932,50
"prc",0.185446042583561,28
"prc",0.142619902875329,49
"prc",0.195711429292318,45
"prc",0.253984894384813,45
"prc",0.223192328806948,54
"prc",0.166821707646618,45
"prc",0.315758727717159,116
"prc",0.172274468249057,65
"prc",0.314662441847408,84
"prc",0.251201765416099,65
"prc",0.145854355274042,53
"prc",0.259494133057511,79
"prc",0.19390475682686,59
"prc",0.228481888616932,46
"prc",0.191477728845168,27
"prc",0.276131039161199,90
"prc",0.324690917861995,65
"prc",0.223147533447573,34
"prc",0.186948588057695,46
"prc",0.176671920645909,38
"prc",0.191378853904156,75
"prc",0.195434633428413,40
"prc",0.104002855162081,45
"prc",0.351807479407985,51
"prc",-0.0160120158735663,50
"prc",0.256723184574158,82
"prc",0.223002002528759,108
"prc",0.215232716578643,41
"prc",0.17875820596602,23
"prc",0.196998914809642,45
"prc",0.331411108945442,73
"prc",0.173034107884958,33
"prc",0.245437961115283,33
"prc",0.114391117493585,36
"prc",0.377091361867428,41
"prc",0.397087522813521,58
"prc",0.20557905033459,54
"prc",0.0663445132295145,31
"prc",0.329234698703878,40
"prc",0.227925322395384,33
"prc",0.151870352423147,44
"prc",0.0773681008664197,36
"prc",0.0409905003759024,41
"prc",0.290883230982695,72
"prc",0.15685560367481,43
"prc",0.0662688396203642,50
"prc",0.11781034136118,17
"prc",0.00248747338759987,33
"prc",-0.0115810744417831,34
"prc",0.213885837067832,35
"prc",0.168656597578551,47
"prc",0.152800215030107,67
"prc",0.158912819131807,28
"prc",0.421494999547379,62
"prc",0.204453484041744,27
"prc",0.340502005533644,105
"prc",0.0294138453707245,24
"prc",0.252798546287049,45
"prc",0.250673911999546,39
"prc",0.305018085761945,38
"prc",0.074165982603479,47
"prc",0.371267984688519,64
"prc",0.181724138730297,22
"prc",0.195307102519836,77
"prc",0.104350919929771,33
"prc",0.0498244015128333,17
"prc",0.147221569733639,44
"prc",0.0907485991677123,28
"prc",0.173381817152486,27
"prc",0.183657357398256,54
"prc",0.0502847016029352,17
"prc",0.291695561900041,70
"prc",0.419866223845576,46
"prc",0.218370855924783,44
"prc",0.127460928349117,21
"prc",0.109166079143373,47
"prc",0.109272103980092,45
"prc",0.106419890538296,39
"prc",0.262245428928941,51
"prc",-0.145848860402738,31
"prc",0.296374459570438,70
"prc",0.228755854056308,33
"prc",0.201273551794025,32
"prc",0.260260268200061,67
"prc",0.23506188657153,24
"prc",0.200225668637374,46
"prc",0.0982594806509202,36
"prc",0.235863985503092,48
"prc",0.0755673016821418,43
"prc",0.215349567124675,28
"prc",0.0303458649929905,50
"prc",0.225871398173291,97
"prc",0.316203853957921,92
"prc",0.238816303435677,31
"prc",-0.0124116130340297,14
"prc",0.346960245473036,46
"prc",0.235150846830642,39
"prc",0.13200574371425,29
"prc",0.276294542176594,36
"prc",0.188516566813376,66
"prc",0.150675419471592,41
"prc",0.140036668256382,45
"prc",0.280049331745352,32
"prc",0.255485431794077,43
"prc",0.245989495841421,48
"prc",0.159128109523205,31
"prc",0.306123527564547,56
"prc",0.341624366687154,40
"prc",0.218934463085241,51
"prc",0.333140793184238,43
"prc",0.358948728393982,41
"prc",0.347478751822959,58
"prc",0.191234780762016,31
"prc",0.239748488666636,49
"prc",0.22575358959554,46
"prc",0.235154227336923,102
"prc",0.168566326354722,85
"prc",0.355702775744904,75
"prc",0.260624488493263,23
"prc",0.204733165028304,31
"prc",0.138347566976194,31
"prc",0.226085964316393,96
"prc",0.185742330293755,49
"prc",0.254104726243143,65
"prc",-0.046289611733062,39
"prc",0.229534277433493,45
"prc",0.212505475105079,72
"prc",0.175464856874234,33
"prc",0.021022073957503,47
"prc",0.0582166185041013,34
"prc",0.129554885572699,29
"prc",0.299996136351507,34
"prc",0.257242262440314,116
"prc",0.198293442358993,25
"prc",0.221448456616342,36
"prc",0.0209261426116869,26
"prc",0.348722532970155,40
"prc",0.203367847852482,41
"prc",0.374892208012844,49
"prc",0.212400926837661,32
"prc",0.167883414910997,48
"prc",0.137875735466095,34
"prc",0.245702968805152,54
"prc",0.135432949178012,48
"prc",0.320229454008661,35
"prc",0.0410637160110306,28
"prc",0.0782273130784469,29
"prc",0.175461590078787,35
"prc",0.148818975796046,29
"prc",0.341616496834539,36
"prc",0.285281945519314,31
"prc",0.0172721253693396,22
"prc",0.0766869910641153,37
"prc",0.222673329399972,56
"prc",0.33774182255736,44
"prc",0.256932199802432,36
"prc",0.0186235194874233,31
"prc",0.278549316508385,38
"prc",0.139388160116459,33
"prc",0.177284045524201,54
"prc",0.160706141705113,29
"prc",0.264736432587618,56
"prc",0.193354625020943,35
"prc",0.257108992365298,34
"prc",0.256394283639486,86
"prc",0.221975495262784,49
"prc",0.311887499365371,50
"prc",0.22168060982819,50
"prc",0.226256499441852,58
"prc",0.263414052521865,39
"prc",0.207959887526893,34
"prc",0.326035032156197,67
"prc",0.27305537655,88
"prc",0.0481013708541572,26
"prc",0.108424110534674,48
"prc",0.185566267630122,33
"prc",0.158421367981435,51
"prc",0.232274272701721,75
"prc",0.156344394433385,74
"prc",0.0243467533246924,32
"prc",0.173773877840745,45
"prc",0.198861928575891,24
"prc",0.129761637591976,68
"prc",0.249328884479918,81
"prc",0.152481974740421,39
"prc",0.153897325871695,42
"prc",0.0675048969963602,28
"prc",0.325719269982393,55
"prc",0.369872101405453,96
"prc",0.262476611950654,66
"prc",0.397974896983371,50
"prc",0.31844768186949,43
"prc",0.217765613744565,49
"prc",0.179521987349544,34
"prc",0.216066858117085,40
"prc",-0.0529328564601019,48
"prc",0.329430615161637,74
"prc",0.294210777797042,63
"prc",0.0025133225325422,30
"prc",0.193537186148996,40
"prc",0.272132719029015,40
"prc",0.217347825878738,46
"prc",0.171822383818034,28
"prc",0.102865337776842,54
"prc",0.205031525564891,31
"prc",0.397606114542897,57
"prc",0.112266564642207,63
"prc",0.102545010347796,54
"prc",0.23517361417148,79
"prc",0.178178073166523,31
"prc",0.143500996633232,37
"prc",0.23461511952903,61
"prc",0.30193467863808,47
"prc",0.341446999750904,65
"prc",0.102645755359611,35
"prc",0.347874686699178,93
"prc",0.256534482125631,64
"prc",0.25354931520919,39
"prc",0.188014366990412,45
"prc",-0.0612680524260755,23
"prc",0.221377858061106,52
"prc",0.165246948840498,30
"prc",0.239003146894039,44
"prc",0.323341073749277,90
"prc",0.336577718912386,51
"prc",0.169558186298967,37
"prc",0.151954872000816,21
"prc",0.144385960050128,49
"prc",0.0715811404172221,39
"prc",0.117606463924361,27
"prc",0.346102219028581,49
"prc",0.279869357991014,46
"prc",0.267963273563039,45
"prc",0.314755593861965,56
"prc",0.159011698273631,30
"prc",0.161104871168294,32
"prc",0.0998194968449317,48
"prc",0.237784609476597,63
"prc",0.151669945891709,98
"prc",0.26179744213153,34
"prc",0.229374897784608,59
"prc",0.314322960851805,47
"prc",0.104967725139531,16
"prc",0.0671963741886886,28
"prc",-0.0822519466306503,29
"prc",0.190578699066468,19
"prc",0.077926358780915,39
"prc",0.303454832360879,44
"prc",0.241777410731724,40
"prc",0.0376770350136155,29
"prc",0.231479365802918,78
"prc",0.171347720034183,49
"prc",0.202690595868135,35
"prc",0.299611177092838,33
"prc",0.296385009455878,70
"prc",0.236721523412522,35
"prc",0.148341169375196,58
"prc",0.396115457252143,111
"prc",0.338420613668129,84
"prc",0.15684861935876,34
"prc",0.389555250539937,60
"prc",0.394341705233023,59
"prc",0.241486455351206,55
"prc",0.300337115345322,53
"prc",0.284493462787393,41
"prc",0.206464002230844,50
"prc",0.200949758458152,61
"prc",0.377512070926765,56
"prc",0.343270517380306,70
"prc",0.207913883028406,43
"prc",0.126491956244698,41
"prc",0.182275686983074,21
"prc",0.305444333120158,67
"prc",0.315662919492461,67
"prc",0.249852469969431,33
"prc",0.0823442749548521,30
"prc",0.231843607168298,79
"prc",0.183563687490738,46
"prc",0.183593765251594,54
"prc",0.155565925121271,39
"prc",0.220067863625511,40
"prc",0.208005949062679,70
"prc",0.0585851035067154,29
"prc",0.125611918167595,39
"prc",0.344847248249833,57
"prc",0.115566240113009,37
"prc",0.209912132296492,71
"prc",0.223073726279168,58
"prc",0.183664641703077,47
"prc",0.239114342919259,52
"prc",0.385607259398892,69
"prc",0.147288021726589,29
"prc",0.261745416237425,64
"prc",0.363117957169683,94
"prc",-0.0234454196205764,38
"prc",0.300978207759121,114
"prc",0.147224588457258,54
"prc",0.0790214014384786,54
"prc",0.229318281349032,42
"prc",0.19252294401136,63
"prc",0.147854227783962,73
"prc",0.289486205662765,43
"prc",0.0858310593445511,64
"prc",0.202065891552826,28
"prc",0.223438854082579,47
"prc",0.11112894615615,40
"prc",0.311391276400262,49
"prc",0.341597427795276,91
"prc",0.205784069040206,55
"prc",0.212763798837276,37
"prc",0.186153495696045,57
"prc",0.374702321211899,53
"prc",0.267990766673294,23
"prc",0.365026347455386,61
"prc",0.22935334492557,44
"prc",0.140938450309411,28
"prc",0.319318230065207,53
"prc",0.155001805844516,59
"prc",0.398625254942579,66
"prc",0.0851208173733789,33
"prc",0.118985822812983,48
"prc",0.367416081288738,63
"prc",0.219509505394152,57
"prc",0.33786011899301,62
"prc",0.302262916909348,52
"prc",0.0908675152704339,29
"prc",0.191087058659862,63
"prc",0.15780523267885,38
"prc",0.317761186164457,87
"prc",0.221276062785137,40
"prc",0.340449487884054,46
"prc",0.00850999140043688,54
"prc",0.112470476593384,99
"prc",0.238905856043338,40
"prc",0.193833124681613,40
"prc",0.315721858750353,52
"prc",0.173421690009589,20
"prc",0.152498310809389,32
"prc",0.109997126076681,48
"prc",0.356578437257102,62
"prc",0.173952339786087,29
"prc",0.144445919710138,38
"prc",0.213177740085213,66
"prc",0.126298470783467,44
"prc",0.175010274936007,42
"prc",0.227966830494047,42
"prc",0.330689397712384,67
"prc",0.232439876547102,34
"prc",0.32010763126672,55
"prc",0.362861529038123,81
"prc",0.0976473093535021,35
"prc",0.258016889401912,38
"prc",0.194580953219339,26
"prc",0.112440001998078,26
"prc",0.218560390607728,64
"prc",0.176526561831581,27
"prc",0.216952951829059,82
"prc",0.299897885251717,41
"prc",0.0166306739539712,44
"prc",0.116859391787564,43
"prc",0.0989390055989554,22
"prc",0.352386925732443,41
"prc",0.455440637142781,70
"prc",0.178668170140636,20
"prc",-0.101736117855317,24
"prc",0.233781086672189,43
"prc",0.263684410735983,41
"prc",0.292950762901455,88
"prc",0.234940089664112,75
"prc",0.194933366298529,38
"prc",0.332286045910042,27
"prc",0.0803813495271492,69
"prc",0.310323598296382,27
"prc",0.256600466271607,38
"prc",0.272697860665035,47
"prc",0.0468915476522171,23
"prc",0.167016797448764,39
"prc",0.300899191992814,44
"prc",0.154910018237709,36
"prc",0.100546371965012,23
"prc",0.0855885723814843,47
"prc",0.182281333429319,33
"prc",0.181251305354503,34
"prc",0.289009737989354,61
