"","V1","V2"
"prc",0.0656033613308168,24
"prc",0.19097713318416,44
"prc",0.0558764732298533,31
"prc",0.109948120228581,56
"prc",0.144726015491886,29
"prc",0.112314541463685,29
"prc",0.25625644553471,35
"prc",0.174583236286964,45
"prc",0.377897813176809,38
"prc",0.0862254690773347,33
"prc",0.166807209480298,54
"prc",0.154569103407363,32
"prc",0.184079300886312,54
"prc",0.276583843284889,65
"prc",0.151690076687282,22
"prc",0.154193105498037,46
"prc",0.21117509436958,38
"prc",0.168636928635339,20
"prc",0.201986062093181,51
"prc",0.111989260383462,18
"prc",0.172126199111671,28
"prc",0.199844266506569,60
"prc",0.173735257917833,22
"prc",0.187553933031273,47
"prc",0.161891145769361,27
"prc",0.123379339989202,24
"prc",0.125843702492615,47
"prc",0.105944702007132,35
"prc",0.22413921980936,33
"prc",0.135610852341588,54
"prc",0.149211995898216,55
"prc",0.170974297627588,22
"prc",0.248142449722863,61
"prc",0.156090409685949,30
"prc",0.221898131195602,85
"prc",0.131515798435601,47
"prc",0.10636719764539,36
"prc",0.0617574244441793,32
"prc",0.129987763530009,24
"prc",0.223636744049396,74
"prc",0.171843363240398,50
"prc",0.160040751564152,14
"prc",0.198189201082158,22
"prc",0.172272255551983,53
"prc",0.185596116893907,25
"prc",0.083625717350994,46
"prc",0.106494067595797,50
"prc",0.093230384336054,27
"prc",0.180784511364923,62
"prc",0.103273760524816,23
"prc",0.232438890375197,55
"prc",0.191157146360652,79
"prc",0.154719076195147,37
"prc",0.190419257693906,54
"prc",0.078376016541585,52
"prc",0.287396844974262,44
"prc",0.146362004591262,30
"prc",0.171460239829532,37
"prc",0.195647494642831,49
"prc",0.0888456442250925,31
"prc",0.240990158388318,39
"prc",0.157171631659217,29
"prc",0.143560259390951,48
"prc",0.146105166885308,37
"prc",0.0354926076850982,27
"prc",0.150080541437127,37
"prc",0.183527035612394,55
"prc",0.165290922154033,72
"prc",0.223748039957684,58
"prc",0.126287341015413,27
"prc",0.216097100163426,53
"prc",0.183141717199492,25
"prc",0.119564576338721,63
"prc",0.167591929772832,18
"prc",0.098924898360582,28
"prc",0.254530305834487,60
"prc",0.16473288571736,37
"prc",0.151474802840282,47
"prc",0.181767194287888,23
"prc",0.242228931642192,48
"prc",0.0768516739658719,26
"prc",0.195661321187976,34
"prc",0.252789549704312,44
"prc",0.127179581696788,32
"prc",0.17667648139008,33
"prc",0.168086733561849,58
"prc",0.156552395024976,42
"prc",0.100539431407062,53
"prc",0.238773598554818,58
"prc",0.173204144788906,52
"prc",0.266125275790326,59
"prc",0.128363038905914,42
"prc",0.110747018741517,23
"prc",0.0688427271679336,31
"prc",0.110580468527133,28
"prc",0.112101463148297,32
"prc",0.161172801018236,64
"prc",0.166098861191057,32
"prc",0.171945255159528,41
"prc",0.192173587921276,60
"prc",0.0760042495404681,20
"prc",0.144688841032558,35
"prc",0.12815154088168,27
"prc",0.239591651217391,49
"prc",0.174089432202791,55
