"","V1","V2"
"prc",0.278754341459888,245
"prc",0.33941654285763,171
"prc",0.574601822374023,172
"prc",0.308075744025774,252
"prc",0.784313812280147,244
"prc",0.362656194205012,182
"prc",0.679719988793025,207
"prc",0.399655082513231,207
"prc",0.136657697263119,221
"prc",0.515731269532413,364
"prc",0.237269055744377,109
"prc",0.257599905557456,221
"prc",0.199552524855689,170
"prc",0.665643972861489,195
"prc",0.383993782534574,108
"prc",0.41783483039953,150
"prc",0.438884778000487,93
"prc",0.389697261364838,178
"prc",0.704919278514845,177
"prc",0.549073656017655,186
"prc",0.501667015815665,324
"prc",0.199689232116456,124
"prc",0.435979024608273,147
"prc",0.19669863020983,137
"prc",0.898756251644672,186
"prc",0.29696959527392,245
"prc",0.40229063978017,163
"prc",0.339755184320258,143
"prc",0.615972996754754,264
"prc",0.475684470205988,141
"prc",0.421993112897537,204
"prc",0.344130718378423,223
"prc",0.471143377212004,216
"prc",0.233250654379782,254
"prc",0.204045616542628,184
"prc",0.271355632824787,212
"prc",0.752133942665167,181
"prc",0.368504264920621,191
"prc",0.270291258848144,104
"prc",0.255191505220627,173
"prc",0.257360473003823,127
"prc",0.412526068864938,220
"prc",0.211644073206858,218
"prc",0.467103051244665,224
"prc",0.389696613497411,319
"prc",0.226455142544765,79
"prc",0.461281124251694,228
"prc",0.405846113036843,212
"prc",0.199508513616325,162
"prc",0.416905829533204,188
"prc",0.323563685777652,179
"prc",0.478402517941762,199
"prc",0.426913361019071,222
"prc",0.36657926157263,254
"prc",0.812585738744295,325
"prc",0.59459074153437,199
"prc",0.477514590847434,200
"prc",0.137290776426374,121
"prc",0.231773468841634,177
"prc",0.283918626610117,144
"prc",0.209427797717827,150
"prc",0.551756745012952,154
"prc",0.332398715908,368
"prc",0.230236764925112,265
"prc",0.188895093837534,146
"prc",0.302472298675235,136
"prc",0.25833387403822,143
"prc",0.262785354371858,128
"prc",0.692028017433397,227
"prc",0.221373125744582,149
"prc",0.218317669954187,159
"prc",0.371311110546995,74
"prc",0.240544561638186,214
"prc",0.285843995441591,141
"prc",0.520487390847183,143
"prc",0.153888141675761,139
"prc",0.315735788136794,74
"prc",0.266408279798194,282
"prc",0.333980736490156,179
"prc",0.491623048822889,169
"prc",0.561654013322447,193
"prc",0.390003920382108,155
"prc",0.28420680094839,250
"prc",0.512127084259638,341
"prc",0.645867113224322,314
"prc",0.353649375750227,345
"prc",0.480028455912263,189
"prc",0.596124909259379,355
"prc",0.250756789801423,186
"prc",0.29499550275395,139
"prc",0.476270558217942,205
"prc",0.446729968653298,259
"prc",0.669208030231005,225
"prc",0.374478119852058,262
"prc",0.56334126059459,289
"prc",0.382609135882892,332
"prc",0.217753148172599,107
"prc",0.293802235011084,97
"prc",0.340242830140187,242
"prc",0.339787234765496,187
"prc",0.320620706760343,240
"prc",0.386951528132583,324
"prc",0.227096362030681,131
"prc",0.552408186638472,206
"prc",0.462241896079378,211
"prc",0.417390570542136,229
"prc",0.56293774872507,353
"prc",0.470274481174408,192
"prc",0.392770944104037,254
"prc",0.209823697553217,243
"prc",0.378598557594141,243
"prc",0.479307295556783,366
"prc",0.425266555966627,217
"prc",0.475246378394099,103
"prc",0.511470157829132,125
"prc",0.456712112375261,230
"prc",0.242815369655579,330
"prc",0.698074474683506,237
"prc",0.733571563307744,185
"prc",0.799336910586549,171
"prc",0.18981230549843,67
"prc",0.46473771872985,246
"prc",0.173871866123313,153
"prc",0.519668639408352,100
"prc",0.524230612720746,131
"prc",0.253833157071917,182
"prc",0.2528631313735,312
"prc",0.207261827695823,157
"prc",0.567462528762134,310
"prc",0.279690468404442,257
"prc",0.580267584596706,262
"prc",0.379200719697584,296
"prc",0.370560673126293,238
"prc",0.323634910382257,318
"prc",0.451446098983288,154
"prc",0.597265704044999,222
"prc",0.632539201136678,205
"prc",0.69956833437706,214
"prc",0.303918103945131,213
"prc",0.544161819727251,171
"prc",0.196946810894262,146
"prc",0.289668812224386,135
"prc",0.370371373808559,272
"prc",0.159806302545556,121
"prc",0.571677316799942,196
"prc",0.338509857000637,224
"prc",0.379115843708061,155
"prc",0.490980122131022,265
"prc",0.297158020122671,183
"prc",0.51794911862771,240
"prc",0.276309147945916,144
"prc",0.235269557664025,233
"prc",0.198896823914393,174
"prc",0.319777275694205,231
"prc",0.773737497323503,292
"prc",0.284285402476568,222
"prc",0.734779168131633,226
"prc",0.460773756777795,119
"prc",0.320470913715259,104
"prc",0.863542694141906,345
"prc",0.104924108437719,151
"prc",0.507779551376497,164
"prc",0.264254443305818,162
"prc",0.422564728603534,258
"prc",0.443878617795805,235
"prc",0.272357777370067,187
"prc",0.472588130833179,249
"prc",0.390555693225789,163
"prc",0.62192774337132,178
"prc",0.259911399316773,246
"prc",0.346002350324655,163
"prc",0.263258329342466,154
"prc",0.51274853997736,349
"prc",0.198266242344078,102
"prc",0.268410266791562,175
"prc",0.317783097592822,200
"prc",0.375696965130594,191
"prc",0.365755065869102,180
"prc",0.380968522202297,297
"prc",0.253970165507247,256
"prc",0.343091061491264,232
"prc",0.384941752198901,183
"prc",0.210527278179047,165
"prc",0.214582638618737,146
